i.id;oa.id;i.name;oa.name;i.geo;oa.geo;dist (m);matching_name
29402;https://openalex.org/I4210144540;EXECUTIVE AGENCY MARITIME ADMINISTRATION;Executive Agency Maritime Administration;42.69397315, 23.3254571564533;42.69751, 23.32415;408.0;True
29474;https://openalex.org/I85686399;SOPRONI EGYETEM;University of Sopron;47.6801104, 16.5780816;47.68501, 16.59049;1077.0;True
29475;https://openalex.org/I3129431789;POLISSIA NATIONAL UNIVERSITY;Polissia National University;49.4871968, 31.2718321;50.26487, 28.67669;205072.0;True
29476;https://openalex.org/I4210120279;ASSOCIAZIONE ITALIANA PER L'AGRICOLTURA BIOLOGICA;Associazione Italiana per l'Agricoltura Biologica;37.9306249, 15.9174518;45.46427, 9.18951;1006027.0;True
29479;https://openalex.org/I4210143963;MAIZE RESEARCH INSTITUTE ZEMUN POLJE;Maize Research Institute Zemun Polje;44.8178131, 20.4568974;44.80401, 20.46513;1667.0;True
29590;https://openalex.org/I4210142133;FONDATION MALADIES RARES;Fondation Maladies Rares;48.827419, 2.3145182;48.85341, 2.3488;3827.0;True
29600;https://openalex.org/I39661318;BARD COLLEGE;Bard College;42.0204038, -73.91004905107604;41.92704, -73.99736;12644.0;True
29601;https://openalex.org/I80276326;University of Guam;University of Guam;;13.44761, 144.80109;;True
29603;https://openalex.org/I23946033;UNIVERSITY OF TEHRAN;University of Tehran;35.7006177, 51.4013785;35.69439, 51.42151;1945.0;True
29610;https://openalex.org/I4210097870;AJUNTAMENT DE BARCELONA;Ajuntament de Barcelona;41.3825596, 2.1771353;41.38879, 2.15899;1665.0;True
29618;https://openalex.org/I1174212;UNIVERSITY OF SOUTHERN CALIFORNIA;University of Southern California;;34.05223, -118.24368;;True
29619;https://openalex.org/I107720978;AIN SHAMS UNIVERSITY;Ain Shams University;30.048819, 31.243666;30.06263, 31.24967;1641.0;True
29639;https://openalex.org/I146416000;University of Kansas;University of Kansas;;38.97167, -95.23525;;True
29647;https://openalex.org/I4210134792;V Mane Fils;Mane (France);43.6900642, 6.9795706;43.7, 6.98333;1145.0;False
29685;https://openalex.org/I4392738188;EIT FOOD;EIT Food;50.86225335, 4.67256531528277;50.87959, 4.70093;2771.0;True
29694;https://openalex.org/I4210137742;I4CE - INSTITUTE FOR CLIMATE ECONOMICS;I4CE – Institute for Climate Economics;48.8612884, 2.3231801;48.85341, 2.3488;2069.0;False
29713;https://openalex.org/I4210103874;Chicago Film Archives;Chicago Film Archives;41.5583701, -87.2744806;41.85003, -87.65005;44987.0;True
29717;https://openalex.org/I2802865875;FLAME UNIVERSITY;Flame University;18.6452489, 73.92318563785392;18.51957, 73.85535;15698.0;True
29732;https://openalex.org/I4210104959;COLAS;Colas (Canada);48.8314808, 2.2776601;45.50884, -73.58781;5502426.0;False
29741;https://openalex.org/I2801048784;EUROPEAN HEALTH MANAGEMENT ASSOCIATION;European Health Management Association;50.8179568, 4.4053664;50.85045, 4.34878;5371.0;True
29749;https://openalex.org/I4210136626;Muzeum romské kultury;Museum of Romani Culture;49.2006149, 16.6236347;49.19522, 16.60796;1287.0;True
29776;https://openalex.org/I4210145463;AKADEMIA WSB;WSB University;50.3264325, 19.1917385;50.33394, 19.20479;1247.0;True
29777;https://openalex.org/I10889393;JADE HOCHSCHULE WILHELMSHAVEN/OLDENBURG/ELSFLETH;Jade University of Applied Sciences;53.54950575, 8.088682931250222;53.52998, 8.11253;2683.0;True
29780;https://openalex.org/I1288675226;MINISTRY OF THE ENVIRONMENT;Ministry of the Environment, Conservation and Parks;60.1690855, 24.9490548;43.70643, -79.39864;6595666.0;False
29782;https://openalex.org/I4210094408;HAVS- OCH VATTENMYNDIGHETEN;Swedish Agency for Marine and Water Management;57.69291975, 11.854907442754964;57.70716, 11.96679;6834.0;True
29798;https://openalex.org/I202483615;NATIONAL TECHNICAL UNIVERSITY OF UKRAINE IGOR SIKORSKY KYIV POLYTECHNIC INSTITUTE;National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”;50.4501071, 30.5240501;50.45466, 30.5238;507.0;False
29836;https://openalex.org/I1297244568;American Physical Society;American Physical Society;33.6534427, -84.4493725;38.98067, -76.93692;896017.0;True
29842;https://openalex.org/I4210152391;Avera McKennan;Avera McKennan Hospital & University Health Center;;43.54997, -96.70033;;False
29858;https://openalex.org/I4210140326;CENTRE FOR POLICY RESEARCH;Centre for Economic Policy Research;28.6012504, 77.1890766;51.50853, -0.12574;6710732.0;False
29876;https://openalex.org/I131762061;GEORGIAN TECHNICAL UNIVERSITY;Georgian Technical University;41.7247038, 44.77758889830629;41.69411, 44.83368;5766.0;True
29878;https://openalex.org/I4210165358;HOCHSCHULE GEISENHEIM;Hochschule Geisenheim University;49.9844127, 7.9613317;49.9847, 7.96835;503.0;True
29882;https://openalex.org/I4210112682;WINETECH;Winetech (South Africa);-28.8166236, 24.991639;-33.73378, 18.97523;790807.0;False
29883;https://openalex.org/I161318765;University of California, Los Angeles;University of California, Los Angeles;;34.05223, -118.24368;;True
29885;https://openalex.org/I27765905;North-West University;North-West University;-26.6912537, 27.0930546;-26.71667, 27.1;2909.0;True
29930;https://openalex.org/I169556180;ION;GSI Helmholtz Centre for Heavy Ion Research;50.876408350000005, 3.432898960430588;49.87167, 8.65027;386403.0;False
29946;https://openalex.org/I4210111287;LIETUVOS RESPUBLIKOS SVEIKATOS APSAUGOS MINISTERIJA;Ministry of Health of the Republic of Lithuania;54.682893199999995, 25.287895438116177;54.68916, 25.2798;870.0;True
29995;https://openalex.org/I4387153336;BEAMS;Facility for Rare Isotope Beams;48.8611238, 2.3498901;42.73698, -84.48387;6390082.0;False
30004;https://openalex.org/I4401200335;BLOOM Association;BLOOM;48.8745486, 2.3534081;48.85341, 2.3488;2375.0;True
30073;https://openalex.org/I4388446360;Zadar County;Institute of Public Health Zadar;44.117214849999996, 15.221068942258931;44.11578, 15.22514;362.0;False
30080;https://openalex.org/I309496635;HOCHSCHULE WEIHENSTEPHAN-TRIESDORF;Weihenstephan-Triesdorf University of Applied Sciences;48.4008273, 11.7439565;48.40351, 11.74876;463.0;True
30186;https://openalex.org/I4387153169;NARODOWA AGENCJA WYMIANY AKADEMICKIEJ;Narodowa Agencja Wymiany Akademickiej;52.2562211, 21.0315243;52.22977, 21.01178;3234.0;True
30188;https://openalex.org/I36603565;IRISH UNIVERSITIES ASSOCIATION;Irish Universities Association;53.3497645, -6.2602731;53.33306, -6.24889;2005.0;True
30199;https://openalex.org/I157773358;Sun Yat-Sen University;Sun Yat-sen University;;23.11667, 113.25;;True
30207;https://openalex.org/I38517508;TECHNISCHE HOCHSCHULE WILDAU;Technical University of Applied Sciences Wildau;52.3178262, 13.628815;52.31667, 13.63333;333.0;True
30210;https://openalex.org/I146563203;UNIVERSITY OF INTERNATIONAL BUSINESS AND ECONOMICS;University of International Business and Economics;;39.9075, 116.39723;;True
30212;https://openalex.org/I221899656;KARATINA UNIVERSITY;Karatina University;-0.4363013, 37.1512429;-0.42013, 36.94759;22716.0;True
30213;https://openalex.org/I76842071;UNIVERSIDAD ICESI;Icesi University;3.4517923, -76.5324943;3.43722, -76.5225;1964.0;True
30220;https://openalex.org/I24027795;UNIVERSITY OF JOHANNESBURG;University of Johannesburg;-26.205, 28.049722;-26.20227, 28.04363;679.0;True
30248;https://openalex.org/I4210118719;ESTACA;École Supérieure des Techniques Aéronautiques et de Construction Automobile;48.7876535, 2.0409271;48.76636, 2.03405;2421.0;False
30266;https://openalex.org/I2990557008;INSTITUTO CARO Y CUERVO;Caro and Cuervo Institute;4.6318418999999995, -74.06840840193513;4.60971, -74.08175;2871.0;True
30268;https://openalex.org/I4210105143;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS;Universidad de Ciencias y Artes de Chiapas;;16.75973, -93.11308;;True
30271;https://openalex.org/I4210151769;UNIVERSITAS MUHAMMADIYAH PONTIANAK;Universitas Muhammadiyah Pontianak;;-0.03194, 109.325;;True
30276;https://openalex.org/I169744251;DAMANHOUR UNIVERSITY;Damanhour University;31.0374982, 30.4710625;31.03408, 30.46823;466.0;True
30282;https://openalex.org/I192274371;SURREY COUNTY COUNCIL;Surrey County Council;51.25164045, -0.18646821513076053;51.50853, -0.12574;28874.0;True
30306;https://openalex.org/I1336856363;MUSEUM+;Natural History Museum;50.0854421, 14.4058345;51.50853, -0.12574;1031738.0;False
30308;https://openalex.org/I66890659;Saint Mary's University;Saint Mary's University;44.63102256521739, -63.58237233043478;44.64269, -63.57688;1368.0;True
30309;https://openalex.org/I184813773;California State University, East Bay;California State University, East Bay;;37.66882, -122.0808;;True
30327;https://openalex.org/I51361536;UNIVERSIDAD DE EL SALVADOR;University of El Salvador;13.692948093213836, -89.21820783137152;13.68935, -89.18718;3376.0;True
30331;https://openalex.org/I255141171;UNIVERSIDAD DE MATANZAS;University of Matanzas;22.44967065, -81.51081604398391;23.04111, -81.5775;66120.0;False
30355;https://openalex.org/I51153154;SUSTAINABLE DEVELOPMENT FOUNDATION;Novartis Foundation;51.53031015, -0.29876870313382164;47.55839, 7.57327;718812.0;False
30381;https://openalex.org/I176790772;MURDOCH UNIVERSITY;Murdoch University;;-31.95224, 115.8614;;True
30382;https://openalex.org/I4210130751;LANDSCHAFTSVERBAND WESTFALEN-LIPPE;Landschaftsverband Westfalen-Lippe;51.9624216, 7.635936862699104;51.96236, 7.62571;701.0;True
30392;https://openalex.org/I217937681;QIMR Berghofer Medical Research Institute;QIMR Berghofer Medical Research Institute;;-27.46794, 153.02809;;True
30398;https://openalex.org/I4210108130;ARTELYS;Artelys (France);48.8759316, 2.3303682;48.85341, 2.3488;2844.0;False
30402;https://openalex.org/I1336273203;NATIONAL BUREAU OF INVESTIGATION;National Bureau of Investigation;60.29061765, 25.05418613648944;60.29414, 25.04099;826.0;True
30414;https://openalex.org/I109541847;LIFEARC;LifeArc;51.5073219, -0.1276474;51.50853, -0.12574;188.0;True
30415;https://openalex.org/I1289243028;Oak Ridge National Laboratory;Oak Ridge National Laboratory;35.93006535, -84.31240032151328;36.01036, -84.26964;9722.0;True
30431;https://openalex.org/I27357992;Dalian University of Technology;Dalian University of Technology;;38.91222, 121.60222;;True
30447;https://openalex.org/I4210124779;NATIONAL AERONAUTICS AND SPACE ADMINISTRATION;National Aeronautics and Space Administration;38.89061055, -77.00904420083995;38.89511, -77.03637;2417.0;True
30483;https://openalex.org/I4210109399;KOTEBE UNIVERSITY OF EDUCATION;Kotebe University of Education;9.0451163, 38.78348380318287;9.02497, 38.74689;4601.0;True
30484;https://openalex.org/I4210151321;STATE SCIENTIFIC INSTITUTION INSTITUTE OF EDUCATIONAL ANALYTICS;"State Scientific Institution ""Institute of Educational Analytics""";50.4500336, 30.5241361;50.45466, 30.5238;515.0;False
30488;https://openalex.org/I4210101344;EESTI RAHVA MUUSEUM;Estonian National Museum;58.39677485, 26.743679673509316;58.38062, 26.72509;2098.0;True
30493;https://openalex.org/I4401200375;ISTITUTO ITALIANO DI STUDI GERMANICI;Istituto Italiano di Studi Germanici;41.8850381, 12.4650889;41.89193, 12.51133;3904.0;True
30510;https://openalex.org/I4210134261;Alzheimer Nederland;Alzheimer Nederland;52.1530605, 5.3722055;52.155, 5.3875;1065.0;True
30511;https://openalex.org/I2802188416;FOA;Fiber Optic Association;55.678335, 12.5635473;34.01949, -118.49138;9015241.0;False
30587;https://openalex.org/I4210118865;MINISTRY OF INTERNAL AFFAIRS OF UKRAINE;National Guard Military Academy of Ukraine;50.4500336, 30.5241361;49.98081, 36.25272;410832.0;False
30590;https://openalex.org/I4210093300;STIFTUNG DEUTSCHES TECHNIKMUSEUM BERLIN;German Museum of Technology;52.4979314, 13.3761199;52.52437, 13.41053;3750.0;True
30596;https://openalex.org/I4210113556;INSTITUT ZA SAVREMENU ISTORIJU;Institut za savremenu istoriju;44.780491, 20.455916217231945;44.80401, 20.46513;2714.0;True
30615;https://openalex.org/I103402955;PETRO MOHYLA BLACK SEA NATIONAL UNIVERSITY;Petro Mohyla Black Sea National University;49.4871968, 31.2718321;46.97625, 31.99296;284264.0;True
30621;https://openalex.org/I1336683368;Imperial War Museum;Imperial War Museum;51.504721950000004, -0.11727805164928422;51.50853, -0.12574;723.0;True
30639;https://openalex.org/I4210144259;EUROPEAN HEALTH TELEMATICS ASSOCIATION;European Health Telematics Association;50.841204, 4.3743555;50.85045, 4.34878;2069.0;True
30643;https://openalex.org/I2802331213;PARIS SCHOOL OF BUSINESS;Paris School of Business;48.8255145, 2.3670688;48.85341, 2.3488;3378.0;True
